Season,Name,Tm,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+,playerId
"Total","Nick Markakis","ATL",1321,0.110522331,0.131718395,0.839080459,0.292387543,0.37017411,0.422145328,0.792319438,0.129757785,0.323045267,183.72058628415286,23.551687701694362,0.33989290664532434,108.45887901189573,5930
"Total","Didi Gregorius","NYY",1074,0.063314711,0.127560521,0.496350364,0.271805273,0.318435754,0.5,0.818435754,0.228194727,0.264524103,150.53514744188675,20.659548720680565,0.3417752610956875,114.65917574154744,6012
"Total","Cristhian Adames","2 Tms",22,0.09090909,0.409090909,0.222222222,0.25,0.318181818,0.25,0.568181818,0,0.454545454,1.6400449358501403,-1.0977550662479432,0.260515573349866,53.431324815847184,6013
"Total","Eduardo Escobar","2 Tms",1238,0.074313408,0.203554119,0.365079365,0.259786476,0.316087308,0.49733096,0.813418268,0.237544484,0.284337349,170.0515365618491,19.260337764325104,0.3370339782455811,108.80251618762523,6153
"Total","Andre Ethier","LAD",35,0.114285714,0.285714285,0.4,0.258064516,0.342857142,0.483870967,0.826728109,0.225806451,0.315789473,4.912524817578491,0.6460248288437688,0.34277252064031716,113.45016064271118,6265
"Total","Scott Feldman","CIN",26,0,0.461538461,0,0.04347826,0.04347826,0.04347826,0.08695652,0,0.09090909,-3.0351503347928475,-6.204550326424355,0.03811603525410528,-92.99414206659046,6283
"Total","Kirk Nieuwenhuis","MIL",30,0.1,0.5,0.2,0.115384615,0.233333333,0.269230769,0.502564102,0.153846154,0.2,1.3475659364022288,-2.3094340539418186,0.22967746257781982,34.025627054050645,6400
"Total","Jim Adduci","2 Tms",252,0.059523809,0.257936507,0.23076923,0.264957264,0.308,0.41025641,0.71825641,0.145299146,0.34939759,28.21242508872571,-1.7013743908780539,0.30894705128669736,92.06450376783502,6448
"Total","Freddy Galvis","4 Tms",1321,0.074186222,0.233913701,0.317152103,0.243983402,0.30121396,0.395020746,0.696234706,0.151037344,0.294930875,138.01605415886854,-22.35884446108129,0.29802761262047417,83.27028528045727,6609
"Total","JB Shuck","2 Tms",159,0.106918238,0.157232704,0.68,0.185714285,0.283018867,0.214285714,0.497304581,0.028571429,0.226086956,8.014098569389237,-10.942001089815246,0.23240818894362147,43.62172272017417,6677
"Total","Andrew Miller","CLE",2,0,1,0,0,0,0,0,0,0,-0.2887294509574545,-0.5275294476315153,0,-100,6785
"Total","Chris Coghlan","TOR",81,0.086419753,0.259259259,0.333333333,0.211267605,0.2875,0.28169014,0.56919014,0.070422535,0.28,5.4871001332168845,-4.386799840712044,0.25672281682491305,55.1594208556637,6878
"Total","Martin Perez","2 Tms",6,0,0.833333333,0,0,0,0,0,0,0,-0.8985856522541817,-1.6419856522899443,0,-100,6902
"Total","Drew Storen","CIN",1,0,0,0,0,0,0,0,0,0,-0.14890202231515154,-0.27080202199328646,0,-100,6983
"Total","Eric Young Jr.","LAA",164,0.042682926,0.25,0.170731707,0.239726027,0.308641975,0.369863013,0.678504988,0.130136986,0.310679611,17.084598805038663,-2.5120009302809527,0.2977199480857378,87.40576067372196,7158
"Total","Juan Centeno","3 Tms",92,0.076086956,0.195652173,0.388888888,0.164705882,0.228260869,0.282352941,0.51061381,0.117647059,0.171875,3.6871525167522314,-7.40464736828233,0.22148569010116242,30.173406885063454,7168
"Total","Carlos Gonzalez","3 Tms",881,0.107832009,0.223609534,0.482233502,0.275549805,0.351872871,0.454075032,0.805947903,0.178525227,0.332142857,123.87946318877648,17.77156434995841,0.3427346458003556,99.28600206057962,7287
"Total","Seth Smith","BAL",347,0.097982708,0.213256484,0.459459459,0.258169934,0.342939481,0.428104575,0.771044056,0.169934641,0.30316742,45.3742950090135,3.074995120700684,0.3314010440263637,104.21551052824367,7331
"Total","Michael Martinez","2 Tms",34,0.117647058,0.352941176,0.333333333,0.172413793,0.272727272,0.206896551,0.479623823,0.034482758,0.294117647,1.6636116625780484,-2.4809883264785393,0.2276005997802272,41.12967977045572,7358
"Total","J.A. Happ","2 Tms",11,0.09090909,0.363636363,0.25,0.2,0.272727272,0.2,0.472727272,0,0.333333333,0.41967381742699905,-0.894226161568324,0.22259918668053366,41.232868926833106,7410
"Total","Shane Peterson","TBR",81,0.049382716,0.234567901,0.210526315,0.260273972,0.3125,0.410958904,0.723458904,0.150684932,0.320754716,9.178267377722383,-0.6956325962065452,0.31072315871715545,95.32386673665138,7423
"Total","Ben Zobrist","CHC",908,0.113436123,0.133259911,0.851239669,0.272151898,0.355726872,0.411392405,0.767119277,0.139240507,0.294832826,120.77696721908603,11.424768446953628,0.33367806844100784,106.11054308300649,7435
"Total","Alex Avila","3 Tms",697,0.176470588,0.347202295,0.508264462,0.222416812,0.360114777,0.415061295,0.775176072,0.192644483,0.326732673,94.08487230555372,9.460572958153053,0.33456625769854287,106.68174427037945,7476
"Total","Carlos Moncrief","SFG",39,0.051282051,0.333333333,0.153846153,0.228571428,0.256410256,0.257142857,0.513553113,0.028571429,0.333333333,1.5808794423392147,-3.173220545108047,0.22448302843631843,35.68308926266206,7511
"Total","Neil Walker","4 Tms",991,0.116044399,0.198789101,0.583756345,0.257839721,0.34914228,0.425087108,0.774229388,0.167247387,0.297805642,133.3398804509639,12.8209814050793,0.3339042137650883,108.5553249126703,7539
"Total","Lonnie Chisenhall","CLE",297,0.077441077,0.185185185,0.418181818,0.289473684,0.351351351,0.503759398,0.855110749,0.214285714,0.325123152,45.517756392656835,9.748456721602953,0.35845928428116103,121.28215194631711,7571
"Total","Tommy Milone","4 Tms",22,0.09090909,0.409090909,0.222222222,0.055555555,0.15,0.055555555,0.205555555,0,0.111111111,-1.0922282194522306,-3.7370281895426194,0.11295962333679199,-37.749674205406514,7608
"Total","Ty Kelly","2 Tms",80,0.075,0.2,0.375,0.171428571,0.233766233,0.328571428,0.562337661,0.157142857,0.188679245,4.623141651968037,-5.083858298142873,0.24236261225365974,45.92997478992745,7740
"Total","Jerry Blevins","NYM",2,0,0.5,0,0.5,0.5,0.5,1,0,1,0.437852782361948,0.20405278837009624,0.4397653639316559,184.82676745964136,7841
"Total","Charlie Blackmon","COL",1326,0.090497737,0.18250377,0.495867768,0.312764158,0.378214826,0.574809805,0.953024631,0.262045647,0.344632768,247.08103993432576,86.01664126561931,0.3954390067180604,131.94878391044574,7859
"Total","Ryan Flaherty","3 Tms",219,0.09589041,0.237442922,0.403846153,0.216494845,0.294930875,0.293814432,0.588745307,0.077319587,0.283687943,15.319811916861983,-10.613287576522376,0.2577661091173199,55.74635123674541,7888
"Total","Eric Sogard","3 Tms",672,0.114583333,0.12797619,0.895348837,0.26369863,0.354790419,0.375,0.729790419,0.11130137,0.295918367,82.79589608244444,0.08109635047460095,0.31903263760188405,96.29865576323107,7927
"Total","Jaff Decker","OAK",53,0.150943396,0.264150943,0.571428571,0.166666666,0.3,0.238095238,0.538095238,0.071428572,0.25,3.4789056132884744,-2.9817943696526763,0.2542316555976868,56.603799369922726,7945
"Total","Adam Lind","WSN",269,0.096654275,0.152416356,0.634146341,0.302521008,0.364312267,0.533613445,0.897925712,0.231092437,0.308510638,43.98823443275614,11.197134519337842,0.3702255981889638,125.21335773574646,8027
"Total","Jason Vargas","3 Tms",60,0,0.4,0,0.129629629,0.129629629,0.129629629,0.259259258,0,0.233333333,-3.0783808689928693,-10.394380801580017,0.11346209490740741,-34.48324185263982,8044
